! 25-05-2011
! Johan Albrecht Schmidt
! email: johanalbrechtschmidt@gmail.com
! Sup. mat. for Schmidt et al. (2011)
! 14N14N18O cross sections in units of cm^2
!	E_ph / cm-1			(0,0,0)				(0,1,0)				(0,2,0)				(0,3,0)				(1,0,0)				(1,1,0)
   3.9999999999980428e+04	   5.8113970644574659e-26	   3.3726767786322746e-25	   8.0602611630481991e-24	   1.0705406759405515e-22	   4.5138962140803951e-24	   1.1184979609218322e-22	
   4.0049999999980406e+04	   6.7119106803262094e-26	   2.7612991266541577e-25	   8.5498367884320251e-24	   1.1680236882130925e-22	   4.8462427558138375e-24	   1.2173659946988730e-22	
   4.0099999999980377e+04	   5.5526881846485589e-26	   2.6278983752253047e-25	   9.8241686881930217e-24	   1.2700466339405862e-22	   5.3922383594206467e-24	   1.3241869889434950e-22	
   4.0149999999980355e+04	   6.4106866602663645e-26	   4.4468705451800090e-25	   1.0464762653128119e-23	   1.3786662106653813e-22	   5.9336332734300457e-24	   1.4362922272070908e-22	
   4.0199999999980333e+04	   6.6723506093043851e-26	   3.2967811036385192e-25	   1.1369375829355199e-23	   1.4993140598966932e-22	   6.4774884770558929e-24	   1.5608962779104578e-22	
   4.0249999999980311e+04	   5.2500006890783988e-26	   4.6156746994208622e-25	   1.2790079406329244e-23	   1.6220184620410213e-22	   7.2615887642250571e-24	   1.6955423863435713e-22	
   4.0299999999980282e+04	   7.2610801900805510e-26	   5.4453960530242469e-25	   1.3620454324339645e-23	   1.7567384563975354e-22	   7.9246534842532475e-24	   1.8414492276129791e-22	
   4.0349999999980260e+04	   5.9197000231887058e-26	   4.6250743638180113e-25	   1.5233389999334145e-23	   1.9025543449267501e-22	   8.7240891917753467e-24	   2.0038821674829300e-22	
   4.0399999999980238e+04	   5.5803751330214009e-26	   6.9963938690134757e-25	   1.6788082997537426e-23	   2.0549890815859140e-22	   9.6573223375853435e-24	   2.1770964522378420e-22	
   4.0449999999980209e+04	   7.8847307508079065e-26	   6.7420921171244348e-25	   1.8117036330632092e-23	   2.2264967974988514e-22	   1.0498109766890455e-23	   2.3658750113017761e-22	
   4.0499999999980188e+04	   4.7146553995215603e-26	   7.0262575094422938e-25	   2.0350858261609889e-23	   2.4092160500069948e-22	   1.1595296541917736e-23	   2.5708222792101607e-22	
   4.0549999999980166e+04	   6.8689095824766554e-26	   9.2754048931321617e-25	   2.2022220483115129e-23	   2.6062344191503305e-22	   1.2699605521694494e-23	   2.7882339212848712e-22	
   4.0599999999980137e+04	   7.4149473914094549e-26	   8.7086183365559403e-25	   2.4072159257019350e-23	   2.8241175972574810e-22	   1.3828895974720961e-23	   3.0243775538948521e-22	
   4.0649999999980115e+04	   4.0197164170320482e-26	   1.0541270468279290e-24	   2.6681636085774815e-23	   3.0533227860529593e-22	   1.5209604311338030e-23	   3.2760473206917385e-22	
   4.0699999999980093e+04	   8.8979484936895527e-26	   1.1746136493533046e-24	   2.8732434366902704e-23	   3.3027884430822707e-22	   1.6524870394155597e-23	   3.5443259276484518e-22	
