! 25-05-2011
! Johan Albrecht Schmidt
! email: johanalbrechtschmidt@gmail.com
! Sup. mat. for Schmidt et al. (2011)
! 14N14N16O cross sections in units of cm^2
!	E_ph / cm-1			(0,0,0)				(0,1,0)				(0,2,0)				(0,3,0)				(1,0,0)				(1,1,0)
   3.9999999999980428e+04	   3.0900538042104497e-27	   3.4418534972660682e-25	   1.0758924968300963e-23	   1.5000386749773194e-22	   4.6233724920310312e-24	   1.1642118261995364e-22	
   4.0049999999980406e+04	   7.7647461869477486e-27	   3.3674919135986221e-25	   1.1959557233778680e-23	   1.6307137918317039e-22	   5.0345138910555587e-24	   1.2663092583115000e-22	
   4.0099999999980377e+04	   1.3582009613701596e-26	   4.3167793893885999e-25	   1.3080439823418970e-23	   1.7704778262775993e-22	   5.5299673053768019e-24	   1.3753300477331906e-22	
   4.0149999999980355e+04	   4.6596969500332695e-27	   4.4168366166262729e-25	   1.4258521220008375e-23	   1.9261909440765751e-22	   6.0806887304008052e-24	   1.4925007365577867e-22	
   4.0199999999980333e+04	   1.5453500176307252e-26	   4.6982869255233993e-25	   1.5690317778578646e-23	   2.0864821396717716e-22	   6.6877203577317891e-24	   1.6186156561250740e-22	
   4.0249999999980311e+04	   1.2853293434220801e-26	   5.8258166997800505e-25	   1.7015605746613344e-23	   2.2606931359020959e-22	   7.3816275196983754e-24	   1.7560289627493337e-22	
   4.0299999999980282e+04	   1.0495496567997735e-26	   5.9712582891721573e-25	   1.8653615120895499e-23	   2.4475995613263356e-22	   8.1109921853627373e-24	   1.9059910027353835e-22	
   4.0349999999980260e+04	   2.3690197125674617e-26	   6.8852311224499726e-25	   2.0500624755530374e-23	   2.6425172349063808e-22	   8.9127956396527676e-24	   2.0688304721523234e-22	
   4.0399999999980238e+04	   1.2742690637390287e-26	   7.7990896346626095e-25	   2.2374376083231117e-23	   2.8574551574874153e-22	   9.7903459646428514e-24	   2.2458376627492756e-22	
   4.0449999999980209e+04	   2.1467723580670448e-26	   8.2224278243221055e-25	   2.4664650565155168e-23	   3.0863952387175253e-22	   1.0717242813486263e-23	   2.4372179608591683e-22	
   4.0499999999980188e+04	   2.9596539212156860e-26	   9.5669943532413076e-25	   2.7003667112639914e-23	   3.3332688611084375e-22	   1.1768298718489963e-23	   2.6436053957631228e-22	
   4.0549999999980166e+04	   1.6130636320335221e-26	   1.0371568779162308e-24	   2.9525653517036219e-23	   3.6052706165122360e-22	   1.2884589667400475e-23	   2.8658514366679023e-22	
   4.0599999999980137e+04	   3.5455216820409996e-26	   1.1396392785249065e-24	   3.2411653242837714e-23	   3.8930545732660570e-22	   1.4071886929427248e-23	   3.1041910343250054e-22	
   4.0649999999980115e+04	   3.2132510385611130e-26	   1.3001021820845394e-24	   3.5332614824487161e-23	   4.2072692598439109e-22	   1.5389393374742080e-23	   3.3597951561037595e-22	
   4.0699999999980093e+04	   2.8933034600887608e-26	   1.3815585127688192e-24	   3.8650633706632687e-23	   4.5461303208438426e-22	   1.6768334453424354e-23	   3.6334505192012988e-22	
   4.0749999999980064e+04	   4.5985791057539295e-26	   1.5495995139386569e-24	   4.2225603818597357e-23	   4.9039352805495152e-22	   1.8284959081807874e-23	   3.9256747925364376e-22	
   4.0799999999980042e+04	   4.0803105312299850e-26	   1.7092019441703969e-24	   4.5895642255071371e-23	   5.2920908211255409e-22	   1.9959837449839461e-23	   4.2384415527888455e-22	
