! 25-05-2011
! Johan Albrecht Schmidt
! email: johanalbrechtschmidt@gmail.com
! Sup. mat. for Schmidt et al. (2011)
! 15N14N16O cross sections in units of cm^2
!	E_ph / cm-1			(0,0,0)				(0,1,0)				(0,2,0)				(0,3,0)				(1,0,0)				(1,1,0)
   3.9999999999980428e+04	   4.3175040040268925e-26	   3.1859166937962111e-25	   9.2410724281825184e-24	   1.2688218380423669e-22	   4.4177920321883133e-24	   1.1156005177520669e-22	
   4.0049999999980406e+04	   3.6178889298263094e-26	   3.0612394426300651e-25	   1.0097746230188240e-23	   1.3850733525689536e-22	   4.8618846975584282e-24	   1.2129990485210487e-22	
   4.0099999999980377e+04	   5.0560341402407098e-26	   3.4155382331776462e-25	   1.1098925067530119e-23	   1.5012422245237899e-22	   5.3553187591012179e-24	   1.3165012936428544e-22	
   4.0149999999980355e+04	   3.8822816673962797e-26	   4.1543261016772035e-25	   1.2058600338329741e-23	   1.6287603380248831e-22	   5.9247010992384671e-24	   1.4295545248406682e-22	
   4.0199999999980333e+04	   4.1522300629136814e-26	   4.1647280096576211e-25	   1.3228453226291753e-23	   1.7671762972536626e-22	   6.5250771019089343e-24	   1.5547095694490837e-22	
   4.0249999999980311e+04	   5.3934872685272872e-26	   5.0700310014803136e-25	   1.4547560718832326e-23	   1.9079508245347618e-22	   7.1858725046288987e-24	   1.6892058394456660e-22	
   4.0299999999980282e+04	   3.1792971104063743e-26	   5.5675202557154178e-25	   1.5936854549697279e-23	   2.0670225969359725e-22	   7.9173397754942296e-24	   1.8372874687179264e-22	
   4.0349999999980260e+04	   5.1832215702641021e-26	   5.8166811369570947e-25	   1.7582325645883651e-23	   2.2359828485474441e-22	   8.6786787611225347e-24	   1.9978591081512148e-22	
   4.0399999999980238e+04	   4.7746716341174810e-26	   7.0792286713831821e-25	   1.9302115796891474e-23	   2.4173254269015323e-22	   9.5428452682583477e-24	   2.1704462132097223e-22	
   4.0449999999980209e+04	   2.8552886155225606e-26	   7.4171069849770457e-25	   2.1169300873034504e-23	   2.6208865070260451e-22	   1.0470034667288407e-23	   2.3580183893929312e-22	
   4.0499999999980188e+04	   6.3247939451634627e-26	   8.2605386991831752e-25	   2.3255924834890387e-23	   2.8342334201767994e-22	   1.1448473716921660e-23	   2.5578954211158291e-22	
   4.0549999999980166e+04	   3.2303516160819336e-26	   9.5070681378596997e-25	   2.5416755545148864e-23	   3.0690936035448802e-22	   1.2530342196041193e-23	   2.7725463794595430e-22	
   4.0599999999980137e+04	   3.8796235454703009e-26	   9.9038561948936854e-25	   2.7850036630197023e-23	   3.3242347340687144e-22	   1.3674518173408613e-23	   3.0035168542498465e-22	
   4.0649999999980115e+04	   6.7009582298896167e-26	   1.1374561509558717e-24	   3.0455654007577897e-23	   3.5901088590846136e-22	   1.4925475106603931e-23	   3.2483226566097531e-22	
   4.0699999999980093e+04	   1.4270576682880141e-26	   1.2402015694377792e-24	   3.3158665993931420e-23	   3.8823689433622433e-22	   1.6310429156142536e-23	   3.5122334058450384e-22	
   4.0749999999980064e+04	   6.3752628381509293e-26	   1.3222891250165648e-24	   3.6206895322511639e-23	   4.1898672345132304e-22	   1.7816949881764512e-23	   3.7946341127402707e-22	
   4.0799999999980042e+04	   5.2897039773281589e-26	   1.5292552553409676e-24	   3.9385122949320405e-23	   4.5153871094728944e-22	   1.9488476952734480e-23	   4.0964238951070744e-22	
   4.0849999999980013e+04	   9.7871848518002037e-27	   1.6453468263380805e-24	   4.2844890517230759e-23	   4.8694805240311915e-22	   2.1309196898571012e-23	   4.4234304220959253e-22	
   4.0899999999979984e+04	   9.4651195657221557e-26	   1.8239258263799150e-24	   4.6722460916626572e-23	   5.2387918589169209e-22	   2.3284453314516311e-23	   4.7741427731684460e-22	
   4.0949999999979962e+04	   3.3023181914267889e-26	   2.0541023871805760e-24	   5.0839825776187947e-23	   5.6366754776863347e-22	   2.5462433967021662e-23	   5.1529784176992792e-22	
   4.0999999999979940e+04	   4.9417716784235375e-26	   2.2125885535424732e-24	   5.5421645705198320e-23	   6.0630818029859342e-22	   2.7783583661992809e-23	   5.5629488850895059e-22	
   4.1049999999979911e+04	   1.0731250087503885e-25	   2.4867984894345249e-24	   6.0411846745005078e-23	   6.5112212492185974e-22	   3.0304010032974925e-23	   6.0022017123306593e-22	
   4.1099999999979889e+04	   3.1943858941157411e-26	   2.7310051669601851e-24	   6.5770604011825370e-23	   6.9997689426032761e-22	   3.3044417516068161e-23	   6.4747401734768928e-22	
   4.1149999999979867e+04	   1.0770692637508218e-25	   2.9708502452936839e-24	   7.1685519368853477e-23	   7.5206980471577590e-22	   3.5959160826959872e-23	   6.9801720697515249e-22	
   4.1199999999979838e+04	   1.0348610158260776e-25	   3.3333731626938742e-24	   7.7959639889596715e-23	   8.0784982316207478e-22	   3.9125060179361658e-23	   7.5193904139420810e-22	
   4.1249999999979816e+04	   6.2572601467505386e-26	   3.6058375745163385e-24	   8.4730636450151137e-23	   8.6834192185916130e-22	   4.2530037039586115e-23	   8.0968277105202023e-22	
   4.1299999999979795e+04	   1.5916912025395159e-25	   3.9621464441332972e-24	   9.2097438404994441e-23	   9.3204232606271352e-22	   4.6191031392368027e-23	   8.7096633626776774e-22	
   4.1349999999979766e+04	   1.0389094269137038e-25	   4.3810405803519289e-24	   9.9849197246937579e-23	   1.0004423935837167e-21	   5.0171712818887006e-23	   9.3629398634684224e-22	
   4.1399999999979744e+04	   1.2982912793333312e-25	   4.7321456125293974e-24	   1.0829284012458885e-22	   1.0733908266632599e-21	   5.4465964880578214e-23	   1.0060344969191053e-21	
   4.1449999999979722e+04	   1.9403485527710981e-25	   5.2398967810327975e-24	   1.1734505133452788e-22	   1.1499998896540167e-21	   5.9134849780937171e-23	   1.0801290393482401e-21	
   4.1499999999979693e+04	   1.2747502026792049e-25	   5.7374436468896524e-24	   1.2697711751742331e-22	   1.2320504993671321e-21	   6.4214525064499669e-23	   1.1593678433055764e-21	
   4.1549999999979671e+04	   2.2038545171762207e-25	   6.2542524831098626e-24	   1.3749185834145974e-22	   1.3185301488588354e-21	   6.9698300982466208e-23	   1.2439118161367053e-21	
   4.1599999999979649e+04	   2.2295704615459401e-25	   6.9232102259094361e-24	   1.4872080396373114e-22	   1.4100050228776213e-21	   7.5658114271266812e-23	   1.3341106836496440e-21	
   4.1649999999979620e+04	   1.9224132112512658e-25	   7.5435081781173144e-24	   1.6086705280833652e-22	   1.5076747102653098e-21	   8.2072256913953154e-23	   1.4307406394182643e-21	
   4.1699999999979598e+04	   3.1166221671497282e-25	   8.2773749656638496e-24	   1.7409108768618983e-22	   1.6102675957339035e-21	   8.8963574760413750e-23	   1.5337019666099332e-21	
   4.1749999999979576e+04	   2.6660905333741360e-25	   9.0989208070406353e-24	   1.8826701879249634e-22	   1.7196206703331240e-21	   9.6418045108281872e-23	   1.6435892946063814e-21	
   4.1799999999979547e+04	   3.0824570410266629e-25	   9.8931094510991689e-24	   2.0363092052419397e-22	   1.8359171218973830e-21	   1.0438133779827680e-22	   1.7608204055870612e-21	
   4.1849999999979525e+04	   3.8719922798360429e-25	   1.0872032410475483e-23	   2.2012021438535190e-22	   1.9587482664172292e-21	   1.1293232774604118e-22	   1.8853705702374360e-21	
   4.1899999999979504e+04	   3.4176062929638955e-25	   1.1859421700828039e-23	   2.3773561925403731e-22	   2.0901392128270155e-21	   1.2212030584171347e-22	   2.0178348024615175e-21	
   4.1949999999979475e+04	   4.5712471115643703e-25	   1.2902045511861254e-23	   2.5676450752604754e-22	   2.2291299747606647e-21	   1.3195317595228390e-22	   2.1583106036014899e-21	
   4.1999999999979453e+04	   4.7697123390068950e-25	   1.4142573814599819e-23	   2.7695554130564459e-22	   2.3763968287781273e-21	   1.4253041689471460e-22	   2.3071198953363617e-21	
   4.2049999999979431e+04	   4.7111828770681724e-25	   1.5354133223049831e-23	   2.9855316754779590e-22	   2.5331260578313893e-21	   1.5388671872461242e-22	   2.4649876526172439e-21	
   4.2099999999979402e+04	   6.2377935716279944e-25	   1.6740210984503601e-23	   3.2173289708495907e-22	   2.6978851652151165e-21	   1.6608887140594764e-22	   2.6319500821617902e-21	
   4.2149999999979373e+04	   6.0790463792442373e-25	   1.8275527166545718e-23	   3.4633141189463605e-22	   2.8723120411678970e-21	   1.7924215551505845e-22	   2.8089094704620876e-21	
   4.2199999999979351e+04	   6.8366372496005953e-25	   1.9842161440284685e-23	   3.7274692233559636e-22	   3.0563027021009067e-21	   1.9335872675818327e-22	   2.9965665560976933e-21	
   4.2249999999979329e+04	   7.9725925781327983e-25	   2.1669006385567589e-23	   4.0096998306782670e-22	   3.2492623567038583e-21	   2.0854170346439953e-22	   3.1951785776392978e-21	
   4.2299999999979300e+04	   7.9368201510730710e-25	   2.3589328807381819e-23	   4.3108256957737662e-22	   3.4534557648773593e-21	   2.2485661889435555e-22	   3.4058603329980296e-21	
   4.2349999999979278e+04	   9.5881671102691466e-25	   2.5651303003325692e-23	   4.6348370298756566e-22	   3.6678361555632660e-21	   2.4231872941655181e-22	   3.6290519371963705e-21	
   4.2399999999979256e+04	   1.0238214832854534e-24	   2.7981233666931938e-23	   4.9805172466182395e-22	   3.8933416247883354e-21	   2.6105528848207066e-22	   3.8654189625619390e-21	
   4.2449999999979227e+04	   1.0638103294605919e-24	   3.0378645015524864e-23	   5.3507274321035039e-22	   4.1314670483001601e-21	   2.8107421451383911e-22	   4.1159771359880674e-21	
   4.2499999999979205e+04	   1.2765340002054213e-24	   3.3040590614697928e-23	   5.7475285965917108e-22	   4.3812426100422404e-21	   3.0244592619875472e-22	   4.3807554859565409e-21	
   4.2549999999979183e+04	   1.3190996381295844e-24	   3.5928519764326178e-23	   6.1699866934482124e-22	   4.6449148972007910e-21	   3.2530427027800314e-22	   4.6605931092414906e-21	
   4.2599999999979154e+04	   1.4569789185686297e-24	   3.8928166088857389e-23	   6.6217442007930995e-22	   4.9228077868663683e-21	   3.4966053904102153e-22	   4.9561247239006654e-21	
   4.2649999999979133e+04	   1.6462278518707107e-24	   4.2299037448426938e-23	   7.1024613298329591e-22	   5.2147775499048907e-21	   3.7565960615543447e-22	   5.2675777487727481e-21	
   4.2699999999979111e+04	   1.7133902085384342e-24	   4.5845839707669773e-23	   7.6129584850041362e-22	   5.5230778833283116e-21	   4.0342359201124981e-22	   5.5959563854497715e-21	
   4.2749999999979082e+04	   1.9640208852538901e-24	   4.9645220331604980e-23	   8.1573082059320083e-22	   5.8464303884928469e-21	   4.3305086011252730e-22	   5.9416753253580111e-21	
   4.2799999999979060e+04	   2.1229643355003216e-24	   5.3856515662600768e-23	   8.7337374689497443e-22	   6.1858210318597269e-21	   4.6469965690262404e-22	   6.3055025144389590e-21	
   4.2849999999979038e+04	   2.2671291888769066e-24	   5.8268846184529028e-23	   9.3463966145499685e-22	   6.5426877957931683e-21	   4.9847067690429574e-22	   6.6886668574875398e-21	
   4.2899999999979009e+04	   2.5920636795590959e-24	   6.3106277464686976e-23	   9.9983216803007325e-22	   6.9155617490445857e-21	   5.3451245890217394e-22	   7.0915958828568396e-21	
   4.2949999999978987e+04	   2.7467921836377147e-24	   6.8346585187426400e-23	   1.0689026953307789e-21	   7.3064366459642673e-21	   5.7301556213293999e-22	   7.5156680089402051e-21	
   4.2999999999978965e+04	   3.0230825666784875e-24	   7.3901407120025666e-23	   1.1423925122215875e-21	   7.7153710611601502e-21	   6.1401887449837083e-22	   7.9619741892841146e-21	
   4.3049999999978936e+04	   3.3577632251039456e-24	   8.0011215154642408e-23	   1.2204308433692380e-21	   8.1421333500027001e-21	   6.5771560305419074e-22	   8.4311379475402051e-21	
   4.3099999999978914e+04	   3.5684079881716052e-24	   8.6506634740837510e-23	   1.3032667126615357e-21	   8.5892849913781780e-21	   7.0424289042557242e-22	   8.9245514043687426e-21	
   4.3149999999978892e+04	   3.9850104492697466e-24	   9.3476113374472210e-23	   1.3914241931364824e-21	   9.0558447255126159e-21	   7.5368029255928655e-22	   9.4429486893281447e-21	
   4.3199999999978863e+04	   4.3196317515491222e-24	   1.0106804344039876e-22	   1.4848491577457913e-21	   9.5432269096840725e-21	   8.0623494845822369e-22	   9.9873298109272129e-21	
   4.3249999999978842e+04	   4.6553026035591491e-24	   1.0906585463250372e-22	   1.5839793285344470e-21	   1.0053249914236647e-20	   8.6202439745379751e-22	   1.0558965504787954e-20	
   4.3299999999978820e+04	   5.1775560451282906e-24	   1.1773092501646833e-22	   1.6891148545636520e-21	   1.0585017460619223e-20	   9.2122943409763021e-22	   1.1157988472647114e-20	
   4.3349999999978791e+04	   5.5504955492066518e-24	   1.2703215812204729e-22	   1.8002004842031254e-21	   1.1141175524390556e-20	   9.8407763053510007e-22	   1.1785596841791451e-20	
   4.3399999999978761e+04	   6.0710465327602194e-24	   1.3688127549250321e-22	   1.9178508360209728e-21	   1.1722085325002640e-20	   1.0507219096057740e-21	   1.2442766917572610e-20	
   4.3449999999978740e+04	   6.6622553991901222e-24	   1.4758493692244435e-22	   2.0421168238401619e-21	   1.2327744860336351e-20	   1.1214271796375770e-21	   1.3130118154741930e-20	
   4.3499999999978718e+04	   7.1486943280688866e-24	   1.5896634838373705e-22	   2.1732457683393220e-21	   1.2960357535192478e-20	   1.1964340198284518e-21	   1.3849133847724917e-20	
   4.3549999999978689e+04	   7.8794726077894707e-24	   1.7114734574964288e-22	   2.3118588299603142e-21	   1.3618514290977385e-20	   1.2759608530937733e-21	   1.4600523877913896e-20	
   4.3599999999978667e+04	   8.5406733829521212e-24	   1.8430821534569453e-22	   2.4579532247533558e-21	   1.4303508653599792e-20	   1.3603004357869647e-21	   1.5385511350782033e-20	
   4.3649999999978645e+04	   9.2325746405615870e-24	   1.9828369263368416e-22	   2.6121450347709622e-21	   1.5016860887904564e-20	   1.4496342509314121e-21	   1.6205821487429275e-20	
   4.3699999999978616e+04	   1.0148123154305075e-23	   2.1333611798837582e-22	   2.7749175303636805e-21	   1.5756784916113550e-20	   1.5442365940673992e-21	   1.7062065419490761e-20	
   4.3749999999978594e+04	   1.0928770139421338e-23	   2.2945823174930923e-22	   2.9464500104452063e-21	   1.6525575690044134e-20	   1.6444401300695578e-21	   1.7955882100599095e-20	
   4.3799999999978572e+04	   1.1897052557706167e-23	   2.4660397434084841e-22	   3.1274683520322162e-21	   1.7323329418734290e-20	   1.7503682068197926e-21	   1.8888650331400183e-20	
   4.3849999999978543e+04	   1.2964881384987439e-23	   2.6507315823138189e-22	   3.3182364462306457e-21	   1.8150034901893222e-20	   1.8623259578806330e-21	   1.9861401555663060e-20	
   4.3899999999978521e+04	   1.3961376944183252e-23	   2.8468627741205049e-22	   3.5192105825994823e-21	   1.9008317694196693e-20	   1.9805918100115978e-21	   2.0875496936488545e-20	
   4.3949999999978500e+04	   1.5237624752326103e-23	   3.0560581457489246e-22	   3.7311606766309430e-21	   1.9897301273552482e-20	   2.1054204809633543e-21	   2.1931621023688694e-20	
   4.3999999999978470e+04	   1.6483031334089870e-23	   3.2804025181308808e-22	   3.9540182573475706e-21	   2.0818826346924700e-20	   2.2371358604595802e-21	   2.3030937266501303e-20	
   4.4049999999978449e+04	   1.7809959730427935e-23	   3.5178846664503760e-22	   4.1884533618720598e-21	   2.1774850453834763e-20	   2.3760274500393330e-21	   2.4174971924586250e-20	
   4.4099999999978427e+04	   1.9402452749986125e-23	   3.7719262587469919e-22	   4.4349450969531801e-21	   2.2764117534279686e-20	   2.5224624500075009e-21	   2.5363767593153908e-20	
   4.4149999999978398e+04	   2.0906484783779748e-23	   4.0426975739867039e-22	   4.6936021747420586e-21	   2.3789619888241850e-20	   2.6768521804483468e-21	   2.6598809470889445e-20	
   4.4199999999978376e+04	   2.2669223178442142e-23	   4.3300783663941651e-22	   4.9652335659568014e-21	   2.4851257370340794e-20	   2.8394866363504813e-21	   2.7881227368452286e-20	
   4.4249999999978354e+04	   2.4585511930661659e-23	   4.6376114893787541e-22	   5.2500640689850844e-21	   2.5948704078776624e-20	   3.0108115028711514e-21	   2.9211736470012349e-20	
   4.4299999999978325e+04	   2.6483817264722204e-23	   4.9641406231499837e-22	   5.5485821206016390e-21	   2.7084259858942558e-20	   3.1912271134317843e-21	   3.0591538252494298e-20	
   4.4349999999978303e+04	   2.8749890820451671e-23	   5.3116962623479308e-22	   5.8616321426058845e-21	   2.8256282854654763e-20	   3.3811006308829810e-21	   3.2021554804658604e-20	
   4.4399999999978281e+04	   3.1040998512334132e-23	   5.6826121890637994e-22	   6.1893856816236969e-21	   2.9465558563556910e-20	   3.5809045100258073e-21	   3.3503136163618167e-20	
   4.4449999999978252e+04	   3.3488543360469735e-23	   6.0757604720628348e-22	   6.5326957653007913e-21	   3.0712832171469854e-20	   3.7909393564112442e-21	   3.5037912286768311e-20	
   4.4499999999978230e+04	   3.6281928419027016e-23	   6.4947691496062016e-22	   6.8922551128398267e-21	   3.1996234314258655e-20	   4.0116342761982699e-21	   3.6626210640677138e-20	
   4.4549999999978209e+04	   3.9065939921962301e-23	   6.9399273569723451e-22	   7.2684801656435084e-21	   3.3318422305889874e-20	   4.2434723557567347e-21	   3.8269637864711763e-20	
   4.4599999999978179e+04	   4.2195540361338583e-23	   7.4114218610683601e-22	   7.6623328483500946e-21	   3.4679021858692933e-20	   4.4867505055227266e-21	   3.9969226187584910e-20	
   4.4649999999978150e+04	   4.5563305072669578e-23	   7.9134493245371107e-22	   8.0741230769121505e-21	   3.6077788250170475e-20	   4.7419252102522138e-21	   4.1725433314875398e-20	
   4.4699999999978128e+04	   4.9019184340139417e-23	   8.4445095821636324e-22	   8.5044819995424164e-21	   3.7517801448534910e-20	   5.0094725265765137e-21	   4.3539570656968804e-20	
   4.4749999999978107e+04	   5.2948616399738312e-23	   9.0073709818909615e-22	   8.9544219204196343e-21	   3.8997420740229193e-20	   5.2898717783151841e-21	   4.5411751322682953e-20	
   4.4799999999978078e+04	   5.7007006560621737e-23	   9.6050629844805827e-22	   9.4238410365690015e-21	   4.0518511438884259e-20	   5.5835764108032958e-21	   4.7342686357824233e-20	
